2022/2/28,1720,172000,908700, 1080700
2022/2/29,1720,172000,908700, 1080700
2022/2/30,1720,172000,908700, 1080700
2022/3/1,1763,172000,908700, 1080700
2022/3/2,1761,0,1084800, 1084800
2022/3/3,1765,176500,908300, 1084800
2022/3/4,1753,0,1083600, 1083600
2022/3/5,1753,0,1083600, 1083600
2022/3/6,1753,0,1083600, 1083600
2022/3/7,1729,0,1083600, 1083600
2022/3/8,1590,0,1083600, 1083600
2022/3/9,1596,159600,924000, 1083600
2022/3/10,1649,159600,924000, 1083600
2022/3/11,1669,159600,924000, 1083600
2022/3/12,1669,159600,924000, 1083600
2022/3/13,1669,159600,924000, 1083600
2022/3/14,1709,159600,924000, 1083600
2022/3/15,1659,0,1089900, 1089900
2022/3/16,1716,171600,918300, 1089900
2022/3/17,1729,171600,918300, 1089900
2022/3/18,1754,171600,918300, 1089900
2022/3/19,1754,171600,918300, 1089900
2022/3/20,1754,171600,918300, 1089900
2022/3/21,1754,171600,918300, 1089900
2022/3/22,1810,171600,918300, 1089900
2022/3/23,1837,171600,918300, 1089900
2022/3/24,1847,171600,918300, 1089900
2022/3/25,1846,0,1102900, 1102900
2022/3/26,1846,0,1102900, 1102900
2022/3/27,1846,0,1102900, 1102900
2022/3/28,1835,0,1102900, 1102900
2022/3/29,1843,184300,918600, 1102900
2022/3/30,1729,0,1091500, 1091500
2022/4/1,1680,0,1091500, 1091500
2022/4/2,1680,0,1091500, 1091500
2022/4/3,1680,0,1091500, 1091500
2022/4/4,1658,0,1091500, 1091500
2022/4/5,1644,0,1091500, 1091500
2022/4/6,1605,0,1091500, 1091500
2022/4/7,1602,0,1091500, 1091500
2022/4/8,1624,162400,929100, 1091500
2022/4/9,1624,162400,929100, 1091500
2022/4/10,1624,162400,929100, 1091500
2022/4/11,1636,162400,929100, 1091500
2022/4/12,1631,0,1092200, 1092200
2022/4/13,1651,165100,927100, 1092200
2022/4/14,1685,165100,927100, 1092200
2022/4/15,1665,0,1093600, 1093600
2022/4/16,1665,0,1093600, 1093600
2022/4/17,1665,0,1093600, 1093600
2022/4/18,1631,0,1093600, 1093600
2022/4/19,1682,168200,925400, 1093600
2022/4/20,1690,168200,925400, 1093600
2022/4/21,1661,0,1091500, 1091500
2022/4/22,1618,0,1091500, 1091500
2022/4/23,1618,0,1091500, 1091500
2022/4/24,1618,0,1091500, 1091500
2022/4/25,1567,0,1091500, 1091500
2022/4/26,1560,0,1091500, 1091500
2022/4/27,1527,0,1091500, 1091500
2022/4/28,1595,159500,932000, 1091500
2022/4/29,1595,159500,932000, 1091500
2022/4/30,1595,159500,932000, 1091500
2022/5/1,1595,159500,932000, 1091500
2022/5/2,1594,0,1091400, 1091400
2022/5/3,1594,0,1091400, 1091400
2022/5/4,1594,0,1091400, 1091400
2022/5/5,1594,0,1091400, 1091400
2022/5/6,1594,0,1091400, 1091400
2022/5/7,1594,0,1091400, 1091400
2022/5/8,1594,0,1091400, 1091400
2022/5/9,1481,0,1091400, 1091400
2022/5/10,1509,150900,940500, 1091400
2022/5/11,1500,0,1090500, 1090500
2022/5/12,1503,150300,940200, 1090500
2022/5/13,1512,150300,940200, 1090500
2022/5/14,1512,150300,940200, 1090500
2022/5/15,1512,150300,940200, 1090500
2022/5/16,1504,0,1090600, 1090600
2022/5/17,1507,150700,939900, 1090600
2022/5/18,1529,150700,939900, 1090600
2022/5/19,1524,0,1092300, 1092300
2022/5/20,1555,155500,936800, 1092300
2022/5/21,1555,155500,936800, 1092300
2022/5/22,1555,155500,936800, 1092300
2022/5/23,1533,0,1090100, 1090100
2022/5/24,1530,0,1090100, 1090100
2022/5/25,1531,153100,937000, 1090100
2022/5/26,1528,0,1089800, 1089800
2022/5/27,1556,155600,934200, 1089800
2022/5/28,1556,155600,934200, 1089800
2022/5/29,1556,155600,934200, 1089800
2022/5/30,1589,155600,934200, 1089800
2022/6/1,1577,0,1091900, 1091900
2022/6/2,1595,159500,932400, 1091900
2022/6/3,1572,0,1089600, 1089600
2022/6/4,1572,0,1089600, 1089600
2022/6/5,1572,0,1089600, 1089600
2022/6/6,1572,0,1089600, 1089600
2022/6/7,1572,0,1089600, 1089600
